"season","week","total","total_result","tm_home","tm_away","line_home","pts_home","pts_away","tm_winner_straight","tm_winner_spread"
1999,11,47.5,"under","SF","STL",7.5,7,23,"STL","STL"
1999,11,37,"over","DEN","OAK",-1.5,27,21,"DEN","DEN"
1999,12,44,"under","DET","CHI",-6,21,17,"DET","CHI"
1999,12,38,"under","DAL","MIA",-1.5,20,0,"DAL","DAL"
1999,12,40,"over","CAR","ATL",-4.5,34,28,"CAR","CAR"
1999,12,36,"over","PIT","CIN",-11,20,27,"CIN","CIN"
1999,12,35.5,"over","CLE","TEN",10.5,21,33,"TEN","TEN"
1999,12,34.5,"over","NYG","ARI",-4.5,24,34,"ARI","ARI"
1999,12,37,"over","OAK","KC",-3.5,34,37,"KC","KC"
1999,12,47,"over","STL","NO",-14,43,12,"STL","STL"
1999,12,38,"under","BUF","NE",-4,17,7,"BUF","BUF"
1999,12,44,"under","IND","NYJ",-7,13,6,"IND","na"
1999,12,42.5,"under","WAS","PHI",-10,20,17,"WAS","PHI"
1999,12,36.5,"over","BAL","JAX",7,23,30,"JAX","na"
1999,12,43.5,"over","MIN","SD",-13.5,35,27,"MIN","SD"
1999,12,37,"under","SEA","TB",-6,3,16,"TB","TB"
1999,12,40.5,"under","SF","GB",6,3,20,"GB","GB"
1999,13,37,"under","JAX","PIT",-10.5,20,6,"JAX","JAX"
1999,13,49,"over","CAR","STL",7,21,34,"STL","STL"
1999,13,39,"over","CHI","GB",3.5,19,35,"GB","GB"
1999,13,36,"under","SD","CLE",-7.5,23,10,"SD","SD"
1999,13,43,"over","MIA","IND",-2,34,37,"IND","IND"
1999,13,38,"under","NE","DAL",-2,13,6,"NE","NE"
1999,13,38.5,"under","DEN","KC",-3.5,10,16,"KC","KC"
1999,13,39.5,"over","ATL","NO",-4,35,12,"ATL","ATL"
1999,13,34,"over","NYG","NYJ",2.5,41,28,"NYG","NYG"
1999,13,37,"over","ARI","PHI",-7,21,17,"ARI","PHI"
1999,13,36.5,"over","BAL","TEN",3.5,41,14,"BAL","BAL"
1999,13,41,"over","OAK","SEA",-1,30,21,"OAK","OAK"
1999,13,39,"over","CIN","SF",-3,44,30,"CIN","CIN"
1999,13,49.5,"over","DET","WAS",-3.5,33,17,"DET","DET"
1999,13,39,"over","TB","MIN",2.5,24,17,"TB","TB"
1999,14,40,"under","TEN","OAK",-3,21,14,"TEN","TEN"
1999,14,42,"over","GB","CAR",-8,31,33,"CAR","CAR"
1999,14,41,"over","CIN","CLE",-7,44,28,"CIN","CIN"
1999,14,46.5,"under","WAS","ARI",-5.5,28,3,"WAS","WAS"
1999,14,36,"over","TB","DET",-4,23,16,"TB","TB"
1999,14,42,"over","KC","MIN",-1,31,28,"KC","KC"
1999,14,49,"under","NO","STL",10.5,14,30,"STL","STL"
1999,14,46.5,"under","IND","NE",-7,20,15,"IND","NE"
1999,14,36.5,"under","BUF","NYG",-8,17,19,"NYG","NYG"
1999,14,37,"over","NYJ","MIA",3,28,20,"NYJ","NYJ"
1999,14,36.5,"under","DAL","PHI",-9,20,10,"DAL","DAL"
1999,14,36,"over","PIT","BAL",-1.5,24,31,"BAL","BAL"
1999,14,42.5,"under","SEA","SD",-9.5,16,19,"SD","SD"
1999,14,41,"under","SF","ATL",3,26,7,"SF","SF"
1999,14,37.5,"over","JAX","DEN",-9,27,24,"JAX","DEN"
1999,15,37,"over","KC","PIT",-8.5,35,19,"KC","KC"
1999,15,46,"over","CAR","SF",-7.5,41,24,"CAR","CAR"
1999,15,37,"over","TEN","ATL",-10,30,17,"TEN","TEN"
1999,15,37,"over","CHI","DET",3,28,10,"CHI","CHI"
1999,15,39,"under","CLE","JAX",14.5,14,24,"JAX","CLE"
1999,15,37.5,"over","ARI","BUF",3,21,31,"BUF","BUF"
1999,15,41.5,"under","BAL","NO",-8.5,31,8,"BAL","BAL"
1999,15,46.5,"under","STL","NYG",-10.5,31,10,"STL","STL"
1999,15,35.5,"over","DAL","NYJ",-6,21,22,"NYJ","NYJ"
1999,15,37,"under","PHI","NE",3.5,24,9,"PHI","PHI"
1999,15,36,"over","OAK","TB",1,45,0,"OAK","OAK"
1999,15,37,"under","MIA","SD",-7.5,12,9,"MIA","SD"
1999,15,39,"over","DEN","SEA",-1.5,36,30,"DEN","DEN"
1999,15,51,"under","IND","WAS",-6.5,24,21,"IND","WAS"
1999,15,49,"under","MIN","GB",-4.5,24,20,"MIN","GB"
1999,16,38.5,"over","NO","DAL",8.5,31,24,"NO","NO"
1999,16,43.5,"under","DET","DEN",-4.5,7,17,"DEN","DEN"
1999,16,46.5,"under","STL","CHI",-10,34,12,"STL","STL"
1999,16,45.5,"under","BAL","CIN",-7,22,0,"BAL","BAL"
1999,16,41.5,"over","CLE","IND",13.5,28,29,"IND","CLE"
1999,16,38,"over","ATL","ARI",-2,37,14,"ATL","ATL"
1999,16,37,"over","TB","GB",-3.5,29,10,"TB","TB"
1999,16,43,"under","SEA","KC",-3,23,14,"SEA","SEA"
1999,16,37.5,"under","NE","BUF",3,10,13,"BUF","na"
1999,16,43,"over","NYG","MIN",2.5,17,34,"MIN","MIN"
1999,16,39,"over","TEN","JAX",3,41,14,"TEN","TEN"
1999,16,42.5,"over","PIT","CAR",3.5,30,20,"PIT","PIT"
1999,16,38,"over","SD","OAK",3,23,20,"SD","SD"
1999,16,47.5,"under","SF","WAS",7,20,26,"WAS","SF"
1999,16,37,"over","MIA","NYJ",-3.5,31,38,"NYJ","NYJ"
1999,17,42,"under","BUF","IND",1.5,31,6,"BUF","BUF"
1999,17,34,"under","CHI","TB",3.5,6,20,"TB","TB"
1999,17,39.5,"under","JAX","CIN",-9,24,7,"JAX","JAX"
1999,17,38,"over","GB","ARI",-7.5,49,24,"GB","GB"
1999,17,48.5,"under","MIN","DET",-7,24,17,"MIN","na"
1999,17,44,"under","WAS","MIA",-3,21,10,"WAS","WAS"
1999,17,46.5,"over","CAR","NO",-8.5,45,13,"CAR","CAR"
1999,17,37.5,"under","NE","BAL",1,20,3,"NE","NE"
1999,17,37.5,"over","DAL","NYG",-6.5,26,18,"DAL","DAL"
1999,17,42,"over","PHI","STL",8,38,31,"PHI","PHI"
1999,17,38,"over","PIT","TEN",4,36,47,"TEN","TEN"
1999,17,39,"over","KC","OAK",-5,38,41,"OAK","OAK"
1999,17,37.5,"under","DEN","SD",-7,6,12,"SD","SD"
1999,17,38,"under","NYJ","SEA",-1,19,9,"NYJ","NYJ"
1999,17,46.5,"over","ATL","SF",-6.5,34,29,"ATL","SF"
1999,18,39,"under","TEN","BUF",-5,22,16,"TEN","TEN"
1999,18,46,"under","WAS","DET",-6,27,13,"WAS","WAS"
1999,18,46.5,"under","MIN","DAL",-7,27,10,"MIN","MIN"
1999,18,39,"under","SEA","MIA",-3.5,17,20,"MIA","MIA"
1999,19,37.5,"over","JAX","MIA",-8,62,7,"JAX","JAX"
1999,19,38,"under","TB","WAS",-4.5,14,13,"TB","WAS"
1999,19,52,"over","STL","MIN",-7,49,37,"STL","STL"
1999,19,46.5,"under","IND","TEN",-5.5,16,19,"TEN","TEN"
1999,20,39.5,"over","JAX","TEN",-7,14,33,"TEN","TEN"
1999,20,46,"under","STL","TB",-14,11,6,"STL","TB"
1999,20,48,"under","STL","TEN",-7,23,16,"STL","na"
2000,1,47.5,"under","WAS","CAR",-10.5,20,17,"WAS","CAR"
2000,1,46.5,"over","MIN","CHI",-4.5,30,27,"MIN","CHI"
2000,1,38.5,"under","CLE","JAX",10.5,7,27,"JAX","JAX"
2000,1,40,"under","NYG","ARI",-6.5,21,16,"NYG","ARI"
2000,1,40.5,"under","NO","DET",0,10,14,"DET","DET"
2000,1,44,"under","KC","IND",3.5,14,27,"IND","IND"
2000,1,36,"over","NE","TB",3,16,21,"TB","TB"
2000,1,44,"under","GB","NYJ",-2.5,16,20,"NYJ","NYJ"
2000,1,40,"under","BUF","TEN",-1,16,13,"BUF","BUF"
2000,1,39.5,"over","DAL","PHI",-6,14,41,"PHI","PHI"
2000,1,37,"under","PIT","BAL",2.5,0,16,"BAL","BAL"
2000,1,39.5,"under","OAK","SD",-6.5,9,6,"OAK","SD"
2000,1,36,"under","MIA","SEA",-2,23,0,"MIA","MIA"
2000,1,46.5,"over","ATL","SF",-6.5,36,28,"ATL","ATL"
2000,1,48.5,"over","STL","DEN",-6.5,41,36,"STL","DEN"
2000,2,47,"over","DEN","ATL",-4.5,42,14,"DEN","DEN"
2000,2,36.5,"over","TB","CHI",-7,41,0,"TB","TB"
2000,2,40.5,"under","CIN","CLE",-6,7,24,"CLE","CLE"
2000,2,38.5,"over","ARI","DAL",-3,32,31,"ARI","DAL"
2000,2,43,"under","DET","WAS",5.5,15,10,"DET","DET"
2000,2,38.5,"over","BUF","GB",-6,27,18,"BUF","BUF"
2000,2,36.5,"over","BAL","JAX",-3,39,36,"BAL","na"
2000,2,38.5,"under","TEN","KC",-8.5,17,14,"TEN","KC"
2000,2,42.5,"under","MIN","MIA",-3,13,7,"MIN","MIN"
2000,2,35.5,"over","SD","NO",-5.5,27,28,"NO","NO"
2000,2,39.5,"over","PHI","NYG",-3,18,33,"NYG","NYG"
2000,2,44,"over","IND","OAK",-6.5,31,38,"OAK","OAK"
2000,2,46,"over","SEA","STL",7.5,34,37,"STL","SEA"
2000,2,48,"over","SF","CAR",3,22,38,"CAR","CAR"
2000,2,39.5,"under","NYJ","NE",-6.5,20,19,"NYJ","NE"
2000,3,48.5,"under","CAR","ATL",-6,10,15,"ATL","ATL"
2000,3,38.5,"over","NYJ","BUF",-1,27,14,"NYJ","NYJ"
2000,3,41,"under","JAX","CIN",-13,13,0,"JAX","na"
2000,3,35.5,"over","CLE","PIT",2.5,23,20,"CLE","CLE"
2000,3,44,"over","OAK","DEN",-3,24,33,"DEN","DEN"
2000,3,34.5,"over","DET","TB",3,10,31,"TB","TB"
2000,3,34.5,"under","MIA","BAL",1.5,19,6,"MIA","MIA"
2000,3,42.5,"under","NE","MIN",-1.5,13,21,"MIN","MIN"
2000,3,40,"under","SEA","NO",-6,20,10,"SEA","SEA"
2000,3,42,"under","CHI","NYG",-2,7,14,"NYG","NYG"
2000,3,42.5,"under","GB","PHI",-4,6,3,"GB","PHI"
2000,3,35.5,"over","KC","SD",-4.5,42,10,"KC","KC"
2000,3,55.5,"over","STL","SF",-17,41,24,"STL","na"
2000,3,44,"over","WAS","DAL",-10.5,21,27,"DAL","DAL"
2000,4,55,"over","ATL","STL",6.5,20,41,"STL","STL"
2000,4,38,"under","BAL","CIN",-11.5,37,0,"BAL","BAL"
2000,4,40.5,"over","OAK","CLE",-10.5,36,10,"OAK","OAK"
2000,4,37.5,"under","CHI","DET",-1,14,21,"DET","DET"
2000,4,42,"under","ARI","GB",-1,3,29,"GB","GB"
2000,4,43,"over","DEN","KC",-7,22,23,"KC","KC"
2000,4,34.5,"under","MIA","NE",-4.5,10,3,"MIA","MIA"
2000,4,36,"over","TB","NYJ",-7,17,21,"NYJ","NYJ"
2000,4,38,"under","NO","PHI",-1.5,7,21,"PHI","PHI"
2000,4,36,"over","PIT","TEN",7,20,23,"TEN","PIT"
2000,4,36,"under","SD","SEA",2.5,12,20,"SEA","SEA"
2000,4,47,"over","DAL","SF",-6.5,24,41,"SF","SF"
2000,4,42,"under","NYG","WAS",-1,6,16,"WAS","WAS"
2000,4,45,"over","IND","JAX",-3.5,43,14,"IND","IND"
2000,5,41.5,"over","PHI","ATL",-3,38,10,"PHI","PHI"
2000,5,41,"over","GB","CHI",-5.5,24,27,"CHI","CHI"
2000,5,33,"over","CIN","MIA",7,16,31,"MIA","MIA"
2000,5,37,"under","CLE","BAL",8.5,0,12,"BAL","BAL"
2000,5,44,"under","BUF","IND",-1.5,16,18,"IND","IND"
2000,5,47.5,"under","SF","ARI",-3.5,27,20,"SF","SF"
2000,5,47.5,"under","CAR","DAL",-6.5,13,16,"DAL","DAL"
2000,5,42.5,"over","DET","MIN",-1,24,31,"MIN","MIN"
2000,5,41,"over","DEN","NE",-8.5,19,28,"NE","NE"
2000,5,38,"over","TEN","NYG",-5,28,14,"TEN","TEN"
2000,5,38.5,"under","JAX","PIT",-11,13,24,"PIT","PIT"
2000,5,53.5,"over","STL","SD",-17,57,31,"STL","STL"
2000,5,36,"over","WAS","TB",-1.5,20,17,"WAS","WAS"
2000,5,38.5,"over","KC","SEA",-4,24,17,"KC","KC"
2000,6,34.5,"over","MIA","BUF",-2,22,13,"MIA","MIA"
2000,6,38,"under","CIN","TEN",10,14,23,"TEN","CIN"
2000,6,40.5,"over","ARI","CLE",-4.5,29,21,"ARI","ARI"
2000,6,43,"over","DET","GB",-3,31,24,"DET","DET"
2000,6,40,"over","CHI","NO",-5.5,10,31,"NO","NO"
2000,6,43.5,"under","NE","IND",3.5,24,16,"NE","NE"
2000,6,42,"under","ATL","NYG",-1,6,13,"NYG","NYG"
2000,6,37.5,"under","PHI","WAS",3.5,14,17,"WAS","PHI"
2000,6,37.5,"under","NYJ","PIT",-8,3,20,"PIT","PIT"
2000,6,37.5,"under","JAX","BAL",-2.5,10,15,"BAL","BAL"
2000,6,43,"under","SD","DEN",6.5,7,21,"DEN","DEN"
2000,6,43,"under","CAR","SEA",-3.5,26,3,"CAR","CAR"
2000,6,48.5,"over","SF","OAK",4.5,28,34,"OAK","OAK"
2000,6,39,"over","MIN","TB",-1,30,23,"MIN","MIN"
2000,7,58.5,"over","STL","ATL",-18,45,29,"STL","ATL"
2000,7,40.5,"under","NO","CAR",0,24,6,"NO","NO"
2000,7,44,"push","CHI","MIN",6,16,28,"MIN","MIN"
2000,7,37,"under","PIT","CIN",-8.5,15,0,"PIT","PIT"
2000,7,44,"over","DEN","CLE",-12.5,44,10,"DEN","DEN"
2000,7,39,"over","ARI","PHI",2.5,14,33,"PHI","PHI"
2000,7,40.5,"under","NYG","DAL",-4,19,14,"NYG","NYG"
2000,7,37,"over","NE","NYJ",-3,17,34,"NYJ","NYJ"
2000,7,43.5,"under","KC","OAK",-3,17,20,"OAK","OAK"
2000,7,34.5,"under","WAS","BAL",-3.5,10,3,"WAS","WAS"
2000,7,36.5,"over","BUF","SD",-10,27,24,"BUF","SD"
2000,7,44,"over","SEA","IND",5.5,24,37,"IND","IND"
2000,7,49.5,"over","GB","SF",-4.5,31,28,"GB","SF"
2000,7,38,"over","TEN","JAX",-6,27,13,"TEN","TEN"
2000,8,37.5,"over","TB","DET",-8,14,28,"DET","DET"
2000,8,40,"push","ATL","NO",1.5,19,21,"NO","NO"
2000,8,44.5,"over","MIN","BUF",-6.5,31,27,"MIN","BUF"
2000,8,41,"under","PHI","CHI",-6.5,13,9,"PHI","CHI"
2000,8,43,"over","CIN","DEN",10,31,21,"CIN","CIN"
2000,8,37.5,"under","PIT","CLE",-9,22,0,"PIT","PIT"
2000,8,41.5,"over","DAL","ARI",-7,48,7,"DAL","DAL"
2000,8,36,"over","JAX","WAS",4,16,35,"WAS","WAS"
2000,8,56,"over","KC","STL",7,54,34,"KC","KC"
2000,8,47,"over","IND","NE",-8.5,30,23,"IND","NE"
2000,8,35,"under","BAL","TEN",-1,6,14,"TEN","TEN"
2000,8,44,"under","OAK","SEA",-7.5,31,3,"OAK","OAK"
2000,8,50,"push","CAR","SF",-3,34,16,"CAR","CAR"
2000,8,35,"over","NYJ","MIA",-3,40,37,"NYJ","na"
2000,9,45.5,"under","ATL","CAR",3,13,12,"ATL","ATL"
2000,9,35.5,"under","CLE","CIN",3,3,12,"CIN","CIN"
2000,9,41,"under","ARI","NO",6,10,21,"NO","NO"
2000,9,47,"over","IND","DET",-7,30,18,"IND","IND"
2000,9,38.5,"over","MIA","GB",-4.5,28,20,"MIA","MIA"
2000,9,44.5,"under","DAL","JAX",-4,17,23,"JAX","JAX"
2000,9,41,"over","TB","MIN",-3,41,13,"TB","TB"
2000,9,41,"over","BUF","NYJ",-3.5,23,20,"BUF","NYJ"
2000,9,37,"under","NYG","PHI",-3.5,24,7,"NYG","NYG"
2000,9,33,"under","BAL","PIT",-4.5,6,9,"PIT","PIT"
2000,9,42.5,"under","SD","OAK",6.5,13,15,"OAK","SD"
2000,9,43,"push","SEA","KC",4,19,24,"KC","KC"
2000,9,63,"under","SF","STL",7,24,34,"STL","STL"
2000,9,37.5,"over","WAS","TEN",-4,21,27,"TEN","TEN"
2000,10,40,"over","ATL","TB",7,14,27,"TB","TB"
2000,10,39,"under","NE","BUF",-2,13,16,"BUF","BUF"
2000,10,59.5,"under","STL","CAR",-13.5,24,27,"CAR","CAR"
2000,10,45,"over","CHI","IND",7,27,24,"CHI","CHI"
2000,10,32.5,"over","CIN","BAL",6,7,27,"BAL","BAL"
2000,10,33.5,"under","CLE","NYG",10,3,24,"NYG","NYG"
2000,10,40,"under","ARI","WAS",10,16,15,"ARI","ARI"
2000,10,40,"under","PHI","DAL",-3,16,13,"PHI","na"
2000,10,45.5,"over","NYJ","DEN",-3,23,30,"DEN","DEN"
2000,10,44,"over","OAK","KC",-3.5,49,31,"OAK","OAK"
2000,10,39,"under","DET","MIA",-2.5,8,23,"MIA","MIA"
2000,10,36.5,"under","TEN","PIT",-8,9,7,"TEN","PIT"
2000,10,39.5,"under","SEA","SD",-4.5,17,15,"SEA","SD"
2000,10,48,"under","NO","SF",-5.5,31,15,"NO","NO"
2000,10,47.5,"under","GB","MIN",3.5,26,20,"GB","GB"
2000,11,40,"under","DET","ATL",-8.5,13,10,"DET","ATL"
2000,11,37.5,"under","CAR","NO",2,10,20,"NO","NO"
2000,11,39.5,"under","BUF","CHI",-7,20,3,"BUF","BUF"
2000,11,39,"under","DAL","CIN",-8.5,23,6,"DAL","DAL"
2000,11,32,"under","CLE","NE",7,19,11,"CLE","CLE"
2000,11,46,"under","MIN","ARI",-12.5,31,14,"MIN","MIN"
2000,11,42,"under","TB","GB",-9,20,15,"TB","GB"
2000,11,48.5,"over","NYG","STL",2,24,38,"STL","STL"
2000,11,52.5,"under","IND","NYJ",-6,23,15,"IND","IND"
2000,11,33,"over","PIT","PHI",-3.5,23,26,"PHI","PHI"
2000,11,33,"over","TEN","BAL",-4,23,24,"BAL","BAL"
2000,11,33.5,"under","SD","MIA",5,7,17,"MIA","MIA"
2000,11,40.5,"over","JAX","SEA",-7.5,21,28,"SEA","SEA"
2000,11,52,"under","SF","KC",3.5,21,7,"SF","SF"
2000,11,50,"over","DEN","OAK",-3,27,24,"DEN","na"
2000,12,47.5,"under","SF","ATL",-5.5,16,6,"SF","SF"
2000,12,42,"under","KC","BUF",-3,17,21,"BUF","BUF"
2000,12,46.5,"over","MIN","CAR",-9.5,31,17,"MIN","MIN"
2000,12,36,"under","CHI","TB",8,13,10,"CHI","CHI"
2000,12,36,"under","NE","CIN",-7,16,13,"NE","CIN"
2000,12,35.5,"under","TEN","CLE",-16,24,10,"TEN","CLE"
2000,12,38,"over","PHI","ARI",-7,34,9,"PHI","PHI"
2000,12,36,"under","BAL","DAL",-7,27,0,"BAL","BAL"
2000,12,36.5,"over","NYG","DET",-5,21,31,"DET","DET"
2000,12,46,"over","GB","IND",6,26,24,"GB","GB"
2000,12,37,"over","PIT","JAX",-3,24,34,"JAX","JAX"
2000,12,43,"over","NO","OAK",3,22,31,"OAK","OAK"
2000,12,38.5,"under","MIA","NYJ",-3.5,3,20,"NYJ","NYJ"
2000,12,42.5,"over","DEN","SD",-9.5,38,37,"DEN","SD"
2000,12,56,"under","STL","WAS",-5.5,20,33,"WAS","WAS"
2000,13,48,"under","DAL","MIN",7,15,27,"MIN","MIN"
2000,13,38,"over","DET","NE",-6.5,34,9,"DET","DET"
2000,13,44,"over","OAK","ATL",-11,41,14,"OAK","OAK"
2000,13,37,"over","TB","BUF",-4,31,17,"TB","TB"
2000,13,39.5,"under","NYJ","CHI",-7,17,10,"NYJ","na"
2000,13,34,"over","CIN","PIT",4,28,48,"PIT","PIT"
2000,13,34,"over","BAL","CLE",-15,44,7,"BAL","BAL"
2000,13,39,"under","ARI","NYG",6,7,31,"NYG","NYG"
2000,13,41.5,"under","JAX","TEN",3,16,13,"JAX","JAX"
2000,13,44.5,"under","IND","MIA",-5.5,14,17,"MIA","MIA"
2000,13,53.5,"over","STL","NO",-13.5,24,31,"NO","NO"
2000,13,37,"over","WAS","PHI",-7,20,23,"PHI","PHI"
2000,13,41,"under","SD","KC",3,17,16,"SD","SD"
2000,13,45.5,"over","SEA","DEN",3,31,38,"DEN","DEN"
2000,13,44,"over","CAR","GB",0,31,14,"CAR","CAR"
2000,14,48.5,"under","MIN","DET",-9,24,17,"MIN","DET"
2000,14,42,"under","ATL","SEA",0,10,30,"SEA","SEA"
2000,14,58,"under","CAR","STL",8,16,3,"CAR","CAR"
2000,14,39,"under","CHI","GB",2.5,6,28,"GB","GB"
2000,14,39,"over","JAX","CLE",-14.5,48,0,"JAX","JAX"
2000,14,44,"push","NYJ","IND",-2.5,27,17,"NYJ","NYJ"
2000,14,38.5,"under","CIN","ARI",-4,24,13,"CIN","CIN"
2000,14,37,"under","TB","DAL",-10,27,7,"TB","TB"
2000,14,45,"over","NO","DEN",0,23,38,"DEN","DEN"
2000,14,36,"over","BUF","MIA",-3.5,6,33,"MIA","MIA"
2000,14,38,"under","WAS","NYG",-6,7,9,"NYG","NYG"
2000,14,36.5,"under","PHI","TEN",3,13,15,"TEN","PHI"
2000,14,42,"under","PIT","OAK",3,21,20,"PIT","PIT"
2000,14,44,"over","SD","SF",2.5,17,45,"SF","SF"
2000,14,41,"over","NE","KC",-1,30,24,"NE","NE"
2000,15,42,"under","KC","CAR",-2.5,15,14,"KC","CAR"
2000,15,36,"over","TEN","CIN",-13,35,3,"TEN","TEN"
2000,15,35.5,"over","CLE","PHI",14,24,35,"PHI","CLE"
2000,15,42,"over","JAX","ARI",-15,44,10,"JAX","JAX"
2000,15,39,"over","DAL","WAS",6,32,13,"DAL","DAL"
2000,15,41,"under","GB","DET",-3.5,26,13,"GB","GB"
2000,15,56.5,"over","STL","MIN",-3.5,40,29,"STL","STL"
2000,15,47.5,"over","SF","NO",-3,27,31,"NO","NO"
2000,15,36.5,"over","CHI","NE",-2,24,17,"CHI","CHI"
2000,15,47,"under","OAK","NYJ",-3.5,31,7,"OAK","OAK"
2000,15,35.5,"over","NYG","PIT",-3.5,30,10,"NYG","NYG"
2000,15,36.5,"under","BAL","SD",-13.5,24,3,"BAL","BAL"
2000,15,48,"over","DEN","SEA",-10,31,24,"DEN","SEA"
2000,15,34.5,"under","MIA","TB",-2.5,13,16,"TB","TB"
2000,15,45,"over","IND","BUF",-6,44,20,"IND","IND"
2000,16,37.5,"under","PIT","WAS",1,24,3,"PIT","PIT"
2000,16,47.5,"over","SEA","OAK",6,27,24,"SEA","SEA"
2000,16,41,"under","NO","ATL",-10,23,7,"NO","NO"
2000,16,45.5,"under","SF","CHI",-6,17,0,"SF","SF"
2000,16,42.5,"under","CIN","JAX",10.5,17,14,"CIN","CIN"
2000,16,37,"under","CLE","TEN",16,0,24,"TEN","TEN"
2000,16,42,"under","MIA","IND",-3,13,20,"IND","IND"
2000,16,37.5,"under","ARI","BAL",15,7,13,"BAL","ARI"
2000,16,36,"under","DAL","NYG",6.5,13,17,"NYG","DAL"
2000,16,39.5,"under","NYJ","DET",-6.5,7,10,"DET","DET"
2000,16,49,"over","MIN","GB",-7.5,28,33,"GB","GB"
2000,16,47,"under","KC","DEN",3,20,7,"KC","KC"
2000,16,39,"under","BUF","NE",-4.5,10,13,"NE","NE"
2000,16,38.5,"over","CAR","SD",-8.5,30,22,"CAR","SD"
2000,16,49,"over","TB","STL",1,38,35,"TB","TB"
2000,17,42.5,"over","SEA","BUF",-3,23,42,"BUF","BUF"
2000,17,37.5,"over","NYG","JAX",-4,28,25,"NYG","JAX"
2000,17,48.5,"under","DEN","SF",-7,38,9,"DEN","DEN"
2000,17,40.5,"over","ATL","KC",4.5,29,13,"ATL","ATL"
2000,17,45.5,"over","OAK","CAR",-9,52,9,"OAK","OAK"
2000,17,37,"over","DET","CHI",-10,20,23,"CHI","CHI"
2000,17,35,"under","PHI","CIN",-10.5,16,7,"PHI","CIN"
2000,17,38.5,"under","WAS","ARI",-7,20,3,"WAS","WAS"
2000,17,53.5,"under","IND","MIN",-3,31,10,"IND","IND"
2000,17,56,"under","NO","STL",3.5,21,26,"STL","STL"
2000,17,35,"over","NE","MIA",4,24,27,"MIA","NE"
2000,17,35.5,"over","BAL","NYJ",-6,34,20,"BAL","BAL"
2000,17,37.5,"over","SD","PIT",3,21,34,"PIT","PIT"
2000,17,38,"under","GB","TB",-2.5,17,14,"GB","GB"
2000,17,37.5,"under","TEN","DAL",-13.5,31,0,"TEN","TEN"
2000,18,42,"under","MIA","IND",1.5,23,17,"MIA","MIA"
2000,18,55,"over","NO","STL",5.5,31,28,"NO","NO"
2000,18,41,"under","BAL","DEN",-3.5,21,3,"BAL","BAL"
2000,18,34,"under","PHI","TB",3,21,3,"PHI","PHI"
2000,19,42,"under","OAK","MIA",-9,27,0,"OAK","OAK"
2000,19,49.5,"over","MIN","NO",-8,34,16,"MIN","MIN"
2000,19,33.5,"under","NYG","PHI",-4.5,20,10,"NYG","NYG"
2000,19,34,"push","TEN","BAL",-6,10,24,"BAL","BAL"
2000,20,41.5,"under","NYG","MIN",1,41,0,"NYG","NYG"
2000,20,38,"under","OAK","BAL",-6,3,16,"BAL","BAL"
2000,21,33,"over","BAL","NYG",-3,34,7,"BAL","BAL"
2001,1,46,"under","SF","ATL",-3.5,16,13,"SF","ATL"
2001,1,37.5,"under","BUF","NO",1.5,6,24,"NO","NO"
2001,1,45,"under","MIN","CAR",-10,13,24,"CAR","CAR"
2001,1,33.5,"under","BAL","CHI",-10.5,17,6,"BAL","BAL"
2001,1,36,"over","CIN","NE",0,23,17,"CIN","CIN"
2001,1,38.5,"under","CLE","SEA",4,6,9,"SEA","CLE"
2001,1,34,"under","DAL","TB",9,6,10,"TB","DAL"
2001,1,41.5,"under","GB","DET",-5.5,28,6,"GB","GB"
2001,1,43,"over","KC","OAK",3,24,27,"OAK","na"
2001,1,34,"over","TEN","MIA",-6.5,23,31,"MIA","MIA"
2001,1,44.5,"over","NYJ","IND",1.5,24,45,"IND","IND"
2001,1,46,"under","PHI","STL",3,17,20,"STL","na"
2001,1,37.5,"under","JAX","PIT",-3,21,3,"JAX","JAX"
2001,1,36.5,"under","SD","WAS",-2.5,30,3,"SD","SD"
2001,1,43.5,"over","DEN","NYG",-7,31,20,"DEN","DEN"
2001,2,44.5,"over","IND","BUF",-10,42,26,"IND","IND"
2001,2,41,"under","ATL","CAR",-3.5,24,16,"ATL","ATL"
2001,2,43.5,"under","CHI","MIN",3,17,10,"CHI","CHI"
2001,2,33.5,"under","CIN","BAL",7,21,10,"CIN","CIN"
2001,2,33,"over","CLE","DET",1.5,24,14,"CLE","CLE"
2001,2,45,"over","ARI","DEN",8.5,17,38,"DEN","DEN"
2001,2,34,"over","DAL","SD",3.5,21,32,"SD","SD"
2001,2,38.5,"under","NE","NYJ",1.5,3,10,"NYJ","NYJ"
2001,2,39,"under","KC","NYG",-1.5,3,13,"NYG","NYG"
2001,2,36,"under","JAX","TEN",-2,13,6,"JAX","JAX"
2001,2,40,"under","MIA","OAK",-1.5,18,15,"MIA","MIA"
2001,2,37,"under","SEA","PHI",2.5,3,27,"PHI","PHI"
2001,2,50,"over","SF","STL",6,26,30,"STL","SF"
2001,2,41,"under","GB","WAS",-8.5,37,0,"GB","GB"
2001,3,36,"under","BUF","PIT",3,3,20,"PIT","PIT"
2001,3,41,"under","CAR","GB",3.5,7,28,"GB","GB"
2001,3,39,"over","SD","CIN",-6.5,28,14,"SD","SD"
2001,3,35.5,"over","JAX","CLE",-8.5,14,23,"CLE","CLE"
2001,3,42,"over","ARI","ATL",3,14,34,"ATL","ATL"
